coefficient
304.30625701852364
334.50432199002887
876.8321090647544
-18.72979869847888
29.047399425973822
39.95923326174849
44.143944714690434
-31.056697209359175
18.266560765118278
-1.0915615541832793
0.015902035695773975
39.58293895837428
