Point: ,121-5630,,
Location: ,"33.768459, -84.384069",,
Road-Type: ,Minor Arterial,,
Day: ,Tue,Wed,Thu
Date:,2023-06-06,2023-06-07,2023-06-08
12:00:00 (V),,130,171
1:00:00 (V),,94,118
2:00:00 (V),,57,98
3:00:00 (V),,63,58
4:00:00 (V),,46,71
5:00:00 (V),,92,77
6:00:00 (V),,277,238
7:00:00 (V),,575,574
8:00:00 (V),,955,937
9:00:00 (V),,768,769
10:00:00 (V),,651,627
11:00:00 (V),334,534,0
12:00:00 (V),405,692,
13:00:00 (V),521,901,
14:00:00 (V),1012,1084,
15:00:00 (V),1430,1587,
16:00:00 (V),1688,1751,
17:00:00 (V),1827,1646,
18:00:00 (V),1507,1578,
19:00:00(V),780,1055,
20:00:00 (V),473,678,
21:00:00 (V),393,450,
22:00:00 (V),360,408,
23:00:00 (V),238,291,
,,,
12:00:00 (C),,0:106:24:0:0:0:0:0:0:0:0:0:0:0:0,0:154:17:0:0:0:0:0:0:0:0:0:0:0:0
1:00:00 (C),,0:81:11:1:1:0:0:0:0:0:0:0:0:0:0,0:106:12:0:0:0:0:0:0:0:0:0:0:0:0
2:00:00 (C),,0:51:5:1:0:0:0:0:0:0:0:0:0:0:0,0:91:7:0:0:0:0:0:0:0:0:0:0:0:0
3:00:00 (C),,0:60:3:0:0:0:0:0:0:0:0:0:0:0:0,1:51:6:0:0:0:0:0:0:0:0:0:0:0:0
4:00:00 (C),,0:39:4:2:1:0:0:0:0:0:0:0:0:0:0,0:59:9:2:1:0:0:0:0:0:0:0:0:0:0
5:00:00 (C),,0:79:11:0:0:2:0:0:0:0:0:0:0:0:0,1:61:12:0:1:2:0:0:0:0:0:0:0:0:0
6:00:00 (C),,3:242:29:0:0:3:0:0:0:0:0:0:0:0:0,0:204:29:0:5:0:0:0:0:0:0:0:0:0:0
7:00:00 (C),,1:526:40:1:3:1:1:2:0:0:0:0:0:0:0,3:527:38:2:2:1:0:1:0:0:0:0:0:0:0
8:00:00 (C),,2:887:51:3:7:3:0:1:0:0:0:0:1:0:0,2:845:76:3:5:4:0:2:0:0:0:0:0:0:0
9:00:00 (C),,3:684:61:2:14:1:1:0:1:0:0:0:1:0:0,5:682:69:3:8:1:1:0:0:0:0:0:0:0:0
10:00:00 (C),,3:561:73:0:10:2:0:1:1:0:0:0:0:0:0,4:532:73:0:14:1:0:3:0:0:0:0:0:0:0
11:00:00 (C),1:284:40:0:8:1:0:0:0:0:0:0:0:0:0,4:447:63:1:16:2:0:1:0:0:0:0:0:0:0,
12:00:00 (C),1:340:44:6:10:2:0:1:1:0:0:0:0:0:0,5:597:76:1:10:2:1:0:0:0:0:0:0:0:0,
13:00:00 (C),4:462:42:4:8:1:0:0:0:0:0:0:0:0:0,4:779:100:3:11:2:2:0:0:0:0:0:0:0:0,
14:00:00 (C),4:882:106:1:16:0:0:3:0:0:0:0:0:0:0,4:926:131:4:17:1:0:1:0:0:0:0:0:0:0,
15:00:00 (C),2:1270:136:0:20:1:0:1:0:0:0:0:0:0:0,0:1392:165:2:22:2:1:3:0:0:0:0:0:0:0,
16:00:00 (C),5:1525:124:7:19:5:2:0:0:1:0:0:0:0:0,5:1568:152:3:19:3:1:0:0:0:0:0:0:0:0,
17:00:00 (C),4:1675:129:1:15:2:0:0:1:0:0:0:0:0:0,5:1472:148:3:14:1:1:1:0:1:0:0:0:0:0,
18:00:00 (C),5:1377:104:0:14:5:2:0:0:0:0:0:0:0:0,6:1417:138:4:9:1:1:0:1:0:0:0:1:0:0,
19:00:00(C),6:706:52:0:8:5:1:2:0:0:0:0:0:0:0,5:939:97:1:10:1:1:1:0:0:0:0:0:0:0,
20:00:00 (C),1:433:30:0:7:2:0:0:0:0:0:0:0:0:0,0:604:68:0:4:1:0:1:0:0:0:0:0:0:0,
21:00:00 (C),0:362:30:0:1:0:0:0:0:0:0:0:0:0:0,0:405:39:1:4:1:0:0:0:0:0:0:0:0:0,
22:00:00 (C),4:323:29:0:2:2:0:0:0:0:0:0:0:0:0,6:363:35:0:3:1:0:0:0:0:0:0:0:0:0,
23:00:00 (C),2:212:22:0:2:0:0:0:0:0:0:0:0:0:0,3:255:31:0:1:1:0:0:0:0:0:0:0:0:0,
