Point: ,121-6200,,
Location: ,"33.759768, -84.41874",,
Road-Type: ,Major Collector,,
Day: ,Tue,Wed,Thu
Date:,2022-08-16,2022-08-17,2022-08-18
0:00:00 (V),,22,26
1:00:00 (V),,17,18
2:00:00 (V),,17,16
3:00:00 (V),,6,10
4:00:00 (V),,8,13
5:00:00 (V),,16,18
6:00:00 (V),,29,29
7:00:00 (V),,161,154
8:00:00 (V),,144,156
9:00:00 (V),,70,70
10:00:00 (V),,77,94
11:00:00 (V),,72,97
12:00:00 (V),,98,87
13:00:00 (V),,108,132
14:00:00 (V),110,120,
15:00:00 (V),171,184,
16:00:00 (V),186,200,
17:00:00 (V),127,122,
18:00:00 (V),119,118,
19:00:00(V),101,122,
20:00:00 (V),93,101,
21:00:00 (V),64,71,
22:00:00 (V),73,58,
23:00:00 (V),51,27,
,,,
12:00:00 (C),,0:20:1:0:1:0:0:0:0:0:0:0:0:0:0,0:26:0:0:0:0:0:0:0:0:0:0:0:0:0
1:00:00 (C),,0:16:1:0:0:0:0:0:0:0:0:0:0:0:0,0:18:0:0:0:0:0:0:0:0:0:0:0:0:0
2:00:00 (C),,0:16:1:0:0:0:0:0:0:0:0:0:0:0:0,0:16:0:0:0:0:0:0:0:0:0:0:0:0:0
3:00:00 (C),,0:6:0:0:0:0:0:0:0:0:0:0:0:0:0,0:9:1:0:0:0:0:0:0:0:0:0:0:0:0
4:00:00 (C),,0:8:0:0:0:0:0:0:0:0:0:0:0:0:0,0:12:1:0:0:0:0:0:0:0:0:0:0:0:0
5:00:00 (C),,0:13:3:0:0:0:0:0:0:0:0:0:0:0:0,0:14:3:0:1:0:0:0:0:0:0:0:0:0:0
6:00:00 (C),,0:27:0:1:1:0:0:0:0:0:0:0:0:0:0,0:23:2:2:2:0:0:0:0:0:0:0:0:0:0
7:00:00 (C),,0:148:11:2:0:0:0:0:0:0:0:0:0:0:0,1:141:4:1:5:1:1:0:0:0:0:0:0:0:0
8:00:00 (C),,2:118:19:2:2:0:1:0:0:0:0:0:0:0:0,2:131:18:0:4:1:0:0:0:0:0:0:0:0:0
9:00:00 (C),,2:53:12:0:2:0:0:1:0:0:0:0:0:0:0,0:56:14:0:0:0:0:0:0:0:0:0:0:0:0
10:00:00 (C),,1:64:10:0:1:1:0:0:0:0:0:0:0:0:0,1:73:17:0:3:0:0:0:0:0:0:0:0:0:0
11:00:00 (C),,1:54:13:0:3:0:0:1:0:0:0:0:0:0:0,0:79:16:0:2:0:0:0:0:0:0:0:0:0:0
12:00:00 (C),,4:75:13:0:3:1:0:2:0:0:0:0:0:0:0,5:72:8:0:2:0:0:0:0:0:0:0:0:0:0
13:00:00 (C),,2:80:23:1:2:0:0:0:0:0:0:0:0:0:0,3:100:26:0:2:0:0:1:0:0:0:0:0:0:0
14:00:00 (C),0:95:9:0:5:1:0:0:0:0:0:0:0:0:0,3:97:16:0:3:0:0:1:0:0:0:0:0:0:0,
15:00:00 (C),1:146:18:3:3:0:0:0:0:0:0:0:0:0:0,4:155:19:2:3:0:0:1:0:0:0:0:0:0:0,
16:00:00 (C),5:158:20:1:2:0:0:0:0:0:0:0:0:0:0,3:169:22:2:1:1:0:2:0:0:0:0:0:0:0,
17:00:00 (C),1:110:15:0:1:0:0:0:0:0:0:0:0:0:0,1:106:14:0:1:0:0:0:0:0:0:0:0:0:0,
18:00:00 (C),0:106:12:0:1:0:0:0:0:0:0:0:0:0:0,4:104:9:0:1:0:0:0:0:0:0:0:0:0:0,
19:00:00(C),3:89:9:0:0:0:0:0:0:0:0:0:0:0:0,2:95:24:0:1:0:0:0:0:0:0:0:0:0:0,
20:00:00 (C),3:76:12:0:2:0:0:0:0:0:0:0:0:0:0,2:84:12:0:3:0:0:0:0:0:0:0:0:0:0,
21:00:00 (C),1:57:5:0:1:0:0:0:0:0:0:0:0:0:0,1:62:7:0:1:0:0:0:0:0:0:0:0:0:0,
22:00:00 (C),1:63:7:0:2:0:0:0:0:0:0:0:0:0:0,0:52:6:0:0:0:0:0:0:0:0:0:0:0:0,
23:00:00 (C),1:42:7:0:1:0:0:0:0:0:0:0:0:0:0,1:23:2:0:1:0:0:0:0:0:0:0:0:0:0,
