Point: ,121-0143,,,,,
Location: ,"33.721724, -84.383867",,,,,
Road-Type: ,Major Collector,,,,,
Day: ,Mon,Tue,Wed,Tue,Wed,Thu
Date:,2022-06-20,2022-06-21,2022-06-22,2025-09-23,2025-09-24,2025-09-25
0:00:00 (V),,113,121,,50,46
1:00:00 (V),,67,63,,26,39
2:00:00 (V),,29,55,,23,29
3:00:00 (V),,21,40,,11,17
4:00:00 (V),,70,77,,10,21
5:00:00 (V),,123,136,,26,51
6:00:00 (V),,315,328,,108,201
7:00:00 (V),,595,632,798,404,
8:00:00 (V),,716,744,824,349,
9:00:00 (V),,487,454,366,274,
10:00:00 (V),,412,378,301,199,
11:00:00 (V),,485,429,238,257,
12:00:00 (V),,432,467,289,264,
13:00:00 (V),,494,495,317,239,
14:00:00 (V),,525,591,366,295,
15:00:00 (V),,562,664,371,361,
16:00:00 (V),,650,689,428,448,
17:00:00 (V),,797,798,458,608,
18:00:00 (V),,520,541,307,404,
19:00:00(V),,396,349,221,222,
20:00:00 (V),371,317,,182,204,
21:00:00 (V),264,291,,117,132,
22:00:00 (V),214,245,,95,102,
23:00:00 (V),121,201,,67,77,
,,,,,,
12:00:00 (C),,0:93:9:1:9:1:0:0:0:0:0:0:0:0:0,2:103:7:1:4:1:0:1:2:0:0:0:0:0:0,,0:42:3:3:2:0:0:0:0:0:0:0:0:0:0,0:38:5:0:3:0:0:0:0:0:0:0:0:0:0
1:00:00 (C),,0:57:5:0:3:0:0:0:2:0:0:0:0:0:0,0:55:1:2:4:0:0:0:1:0:0:0:0:0:0,,0:24:1:0:1:0:0:0:0:0:0:0:0:0:0,0:29:9:0:1:0:0:0:0:0:0:0:0:0:0
2:00:00 (C),,0:26:1:0:1:1:0:0:0:0:0:0:0:0:0,0:52:3:0:0:0:0:0:0:0:0:0:0:0:0,,0:20:1:0:1:1:0:0:0:0:0:0:0:0:0,0:18:6:1:3:1:0:0:0:0:0:0:0:0:0
3:00:00 (C),,0:11:6:0:2:1:0:1:0:0:0:0:0:0:0,0:34:3:0:0:2:0:0:1:0:0:0:0:0:0,,0:9:1:0:0:0:0:1:0:0:0:0:0:0:0,0:13:3:0:1:0:0:0:0:0:0:0:0:0:0
4:00:00 (C),,0:50:10:0:8:2:0:0:0:0:0:0:0:0:0,0:47:15:0:8:4:0:2:1:0:0:0:0:0:0,,0:9:1:0:0:0:0:0:0:0:0:0:0:0:0,1:16:2:1:1:0:0:0:0:0:0:0:0:0:0
5:00:00 (C),,2:84:19:1:15:1:0:0:1:0:0:0:0:0:0,2:96:16:0:17:5:0:0:0:0:0:0:0:0:0,,0:17:5:1:3:0:0:0:0:0:0:0:0:0:0,0:36:8:1:5:1:0:0:0:0:0:0:0:0:0
6:00:00 (C),,0:226:58:3:25:3:0:0:0:0:0:0:0:0:0,1:237:62:2:22:2:0:0:2:0:0:0:0:0:0,,0:87:10:2:8:1:0:0:0:0:0:0:0:0:0,4:145:39:3:8:2:0:0:0:0:0:0:0:0:0
7:00:00 (C),,4:463:83:4:29:9:0:2:1:0:0:0:0:0:0,7:488:89:6:29:1:0:4:7:0:0:0:1:0:0,3:646:93:6:41:5:1:0:1:0:0:0:2:0:0,1:350:39:3:10:1:0:0:0:0:0:0:0:0:0,
8:00:00 (C),,0:562:91:10:28:7:1:9:6:1:0:0:1:0:0,2:577:93:4:41:13:1:4:8:1:0:0:0:0:0,1:690:96:5:21:6:1:2:1:0:0:0:1:0:0,3:291:41:4:9:0:0:0:0:1:0:0:0:0:0,
9:00:00 (C),,0:370:74:8:23:6:0:3:1:0:1:0:1:0:0,0:343:75:3:20:7:0:1:4:1:0:0:0:0:0,2:281:52:3:22:4:0:1:0:1:0:0:0:0:0,1:209:49:1:12:1:0:0:1:0:0:0:0:0:0,
