Point: ,121-5003,,
Location: ,"33.747347, -84.39786",,
Road-Type: ,Minor Arterial,,
Day: ,Tue,Wed,Thu
Date:,2025-06-24,2025-06-25,2025-06-26
0:00:00 (V),,192,217
1:00:00 (V),,120,127
2:00:00 (V),,105,114
3:00:00 (V),,92,99
4:00:00 (V),,129,113
5:00:00 (V),,475,346
6:00:00 (V),,1135,825
7:00:00 (V),,1151,1287
8:00:00 (V),,436,1187
9:00:00 (V),984,775,0
10:00:00 (V),1066,790,
11:00:00 (V),820,873,
12:00:00 (V),1026,966,
13:00:00 (V),1102,1000,
14:00:00 (V),1373,1302,
15:00:00 (V),1919,1832,
16:00:00 (V),2094,2159,
17:00:00 (V),2031,1960,
18:00:00 (V),1285,1532,
19:00:00(V),761,959,
20:00:00 (V),560,572,
21:00:00 (V),470,490,
22:00:00 (V),406,506,
23:00:00 (V),324,430,
,,,
12:00:00 (C),,2:174:10:5:1:0:0:0:0:0:0:0:0:0:0,2:200:8:2:2:3:0:0:0:0:0:0:0:0:0
1:00:00 (C),,0:106:12:0:0:1:0:1:0:0:0:0:0:0:0,0:116:6:1:0:3:0:1:0:0:0:0:0:0:0
2:00:00 (C),,0:93:9:0:2:1:0:0:0:0:0:0:0:0:0,0:106:7:1:0:0:0:0:0:0:0:0:0:0:0
3:00:00 (C),,0:80:8:2:1:1:0:0:0:0:0:0:0:0:0,0:90:5:0:0:1:0:2:1:0:0:0:0:0:0
4:00:00 (C),,0:94:30:0:4:1:0:0:0:0:0:0:0:0:0,0:91:19:0:3:0:0:0:0:0:0:0:0:0:0
5:00:00 (C),,0:337:101:13:16:6:0:0:2:0:0:0:0:0:0,0:262:57:10:11:6:0:0:0:0:0:0:0:0:0
6:00:00 (C),,5:843:217:16:36:17:0:0:1:0:0:0:0:0:0,1:643:143:15:15:6:0:1:1:0:0:0:0:0:0
7:00:00 (C),,3:955:136:17:23:9:1:2:5:0:0:0:0:0:0,4:1094:144:17:18:8:0:2:0:0:0:0:0:0:0
8:00:00 (C),,4:358:54:7:6:6:0:1:0:0:0:0:0:0:0,3:1015:123:15:24:4:0:2:1:0:0:0:0:0:0
9:00:00 (C),2:812:113:19:28:6:0:2:2:0:0:0:0:0:0,2:629:106:14:18:3:0:1:2:0:0:0:0:0:0,
10:00:00 (C),2:830:167:12:30:16:0:7:2:0:0:0:0:0:0,1:638:105:10:24:9:0:2:0:1:0:0:0:0:0,
11:00:00 (C),2:649:118:10:24:16:0:1:0:0:0:0:0:0:0,3:703:112:14:29:11:0:1:0:0:0:0:0:0:0,
12:00:00 (C),2:832:132:12:25:18:0:4:1:0:0:0:0:0:0,2:775:134:14:31:7:0:2:1:0:0:0:0:0:0,
13:00:00 (C),7:881:155:12:30:17:0:0:0:0:0:0:0:0:0,1:809:130:18:26:13:0:2:1:0:0:0:0:0:0,
14:00:00 (C),3:1111:194:15:34:10:0:4:2:0:0:0:0:0:0,2:1032:213:12:30:11:0:1:1:0:0:0:0:0:0,
15:00:00 (C),4:1538:293:21:44:14:0:4:1:0:0:0:0:0:0,0:1479:272:20:42:18:0:0:0:0:0:0:1:0:0,
16:00:00 (C),0:1782:245:18:44:2:0:2:1:0:0:0:0:0:0,2:1836:268:17:32:3:0:0:1:0:0:0:0:0:0,
17:00:00 (C),6:1755:201:27:37:3:0:2:0:0:0:0:0:0:0,6:1701:208:16:29:0:0:0:0:0:0:0:0:0:0,
18:00:00 (C),3:1143:105:15:16:0:1:2:0:0:0:0:0:0:0,3:1351:155:10:10:1:0:2:0:0:0:0:0:0:0,
19:00:00(C),0:687:60:9:5:0:0:0:0:0:0:0:0:0:0,0:869:74:8:5:2:0:1:0:0:0:0:0:0:0,
20:00:00 (C),1:496:48:8:7:0:0:0:0:0:0:0:0:0:0,2:490:59:11:8:1:0:1:0:0:0:0:0:0:0,
21:00:00 (C),0:420:38:8:4:0:0:0:0:0:0:0:0:0:0,0:433:39:12:4:2:0:0:0:0:0:0:0:0:0,
22:00:00 (C),1:365:29:10:1:0:0:0:0:0:0:0:0:0:0,0:456:36:11:3:0:0:0:0:0:0:0:0:0:0,
23:00:00 (C),2:282:28:9:3:0:0:0:0:0:0:0:0:0:0,2:386:35:7:0:0:0:0:0:0:0:0:0:0:0,
