Point: ,121-5629,,
Location: ,"33.754398345947266, -84.38436126708984",,
Road-Type: ,Minor Arterial,,
Day: ,Mon,Tue,Wed
Date:,2024-01-29,2024-01-30,2024-01-31
0:00:00 (V),,42,69
1:00:00 (V),,31,42
2:00:00 (V),,17,39
3:00:00 (V),,16,14
4:00:00 (V),,17,14
5:00:00 (V),,44,56
6:00:00 (V),,172,169
7:00:00 (V),,372,419
8:00:00 (V),,469,453
9:00:00 (V),,483,469
10:00:00 (V),,556,454
11:00:00 (V),,493,516
12:00:00 (V),484,641,15
13:00:00 (V),464,445,
14:00:00 (V),664,782,
15:00:00 (V),1078,1122,
16:00:00 (V),953,905,
17:00:00 (V),1275,677,
18:00:00 (V),1095,927,
19:00:00(V),568,684,
20:00:00 (V),280,336,
21:00:00 (V),191,226,
22:00:00 (V),145,239,
23:00:00 (V),109,174,
,,,
12:00:00 (C),,0:36:3:1:2:0:0:0:0:0:0:0:0:0:0,0:65:2:1:1:0:0:0:0:0:0:0:0:0:0
1:00:00 (C),,0:26:2:0:3:0:0:0:0:0:0:0:0:0:0,0:36:3:3:0:0:0:0:0:0:0:0:0:0:0
2:00:00 (C),,0:17:0:0:0:0:0:0:0:0:0:0:0:0:0,2:36:1:0:0:0:0:0:0:0:0:0:0:0:0
3:00:00 (C),,0:15:0:0:1:0:0:0:0:0:0:0:0:0:0,0:12:0:0:1:0:0:1:0:0:0:0:0:0:0
4:00:00 (C),,0:15:1:0:1:0:0:0:0:0:0:0:0:0:0,0:12:1:0:1:0:0:0:0:0:0:0:0:0:0
5:00:00 (C),,0:38:3:2:1:0:0:0:0:0:0:0:0:0:0,0:46:6:2:1:0:0:1:0:0:0:0:0:0:0
6:00:00 (C),,0:143:16:9:2:0:0:0:2:0:0:0:0:0:0,1:135:18:12:1:0:0:1:1:0:0:0:0:0:0
7:00:00 (C),,2:320:24:15:3:2:0:6:0:0:0:0:0:0:0,1:351:35:18:6:1:0:6:1:0:0:0:0:0:0
8:00:00 (C),,1:416:25:19:3:2:0:2:1:0:0:0:0:0:0,3:394:28:22:4:0:0:2:0:0:0:0:0:0:0
9:00:00 (C),,1:422:30:11:11:1:0:2:5:0:0:0:0:0:0,1:415:29:14:4:0:0:1:5:0:0:0:0:0:0
10:00:00 (C),,1:495:41:9:9:0:0:0:1:0:0:0:0:0:0,5:403:27:9:8:0:0:2:0:0:0:0:0:0:0
11:00:00 (C),,3:439:29:11:4:1:0:6:0:0:0:0:0:0:0,2:442:40:8:19:1:0:4:0:0:0:0:0:0:0
12:00:00 (C),3:402:30:16:4:1:0:26:2:0:0:0:0:0:0,2:565:40:14:12:1:0:6:1:0:0:0:0:0:0,0:14:1:0:0:0:0:0:0:0:0:0:0:0:0
13:00:00 (C),0:380:54:6:9:1:1:10:3:0:0:0:0:0:0,1:385:38:10:7:0:0:2:2:0:0:0:0:0:0,
14:00:00 (C),1:544:79:10:18:0:0:12:0:0:0:0:0:0:0,5:670:77:6:13:0:0:5:6:0:0:0:0:0:0,
15:00:00 (C),2:904:103:13:19:3:1:29:4:0:0:0:0:0:0,2:959:111:8:24:1:0:13:4:0:0:0:0:0:0,
16:00:00 (C),0:838:68:11:20:0:0:10:6:0:0:0:0:0:0,1:744:106:8:20:3:0:18:5:0:0:0:0:0:0,
17:00:00 (C),1:1142:83:14:17:2:0:11:5:0:0:0:0:0:0,3:578:65:3:15:1:0:9:3:0:0:0:0:0:0,
18:00:00 (C),6:1011:57:8:6:2:0:4:1:0:0:0:0:0:0,2:837:63:8:8:0:0:6:3:0:0:0:0:0:0,
19:00:00(C),1:521:27:12:5:1:0:0:1:0:0:0:0:0:0,2:630:27:14:9:0:0:1:1:0:0:0:0:0:0,
20:00:00 (C),0:247:21:8:4:0:0:0:0:0:0:0:0:0:0,1:305:16:12:1:0:0:1:0:0:0:0:0:0:0,
21:00:00 (C),1:170:10:8:1:0:0:1:0:0:0:0:0:0:0,0:211:9:6:0:0:0:0:0:0:0:0:0:0:0,
22:00:00 (C),0:128:6:9:2:0:0:0:0:0:0:0:0:0:0,3:217:6:11:2:0:0:0:0:0:0:0:0:0:0,
23:00:00 (C),0:97:6:3:3:0:0:0:0:0:0:0:0:0:0,1:157:7:5:2:1:0:1:0:0:0:0:0:0:0,
